캐릭터,파티,무기,성유물 이름
mizuki,fischl(8) / furina(8) / mizuki(8) / ororon(8) / mavuika(7) / nahida(7) / venti(7) / yaemiko(7) / citlali(6) / beidou(5) / xingqiu(5) / yelan(5) / amber(4) / clorinde(4) / ganyu(4) / sucrose(4) / baizhu(3) / bennett(3) / chasca(3) / collei(3) / dehya(3) / emilie(3) / faruzan(3) / gaming(3) / heizou(3) / ineffa(3) / jean(3) / keqing(3) / kirara(3) / kokomi(3) / lanyan(3) / lisa(3) / lynette(3) / mona(3) / sigewinne(3) / wanderer(3) / xiangling(3) / xiao(3) / yaoyao(3) / albedo(2) / alhaitham(2) / aloy(2) / arlecchino(2) / ayaka(2) / ayato(2) / barbara(2) / candace(2) / charlotte(2) / chevreuse(2) / chiori(2) / chongyun(2) / cyno(2) / dahlia(2) / diluc(2) / diona(2) / dori(2) / escoffier(2) / eula(2) / flins(2) / freminet(2) / gorou(2) / hutao(2) / itto(2) / kaeya(2) / kaveh(2) / kazuha(2) / kinich(2) / klee(2) / kukishinobu(2) / lauma(2) / layla(2) / lyney(2) / mika(2) / mualani(2) / navia(2) / neuvillette(2) / nilou(2) / ningguang(2) / noelle(2) / qiqi(2) / raiden(2) / razor(2) / rosaria(2) / sara(2) / sayu(2) / sethos(2) / shenhe(2) / skirk(2) / thoma(2) / tighnari(2) / varesa(2) / wriothesley(2) / xianyun(2) / xilonen(2) / xinyan(2) / yanfei(2) / yoimiya(2) / yunjin(2) / zhongli(2) / tartaglia(1),athousandfloatingdreams(5) / sacrificialfragments(4) / wanderingevenstar(4) / fruitoffulfillment(3) / kagurasverity(3) / thrillingtalesofdragonslayers(3) / absolution(2) / aquasimulacra(2) / athousandblazingsuns(2) / elegyfortheend(2) / favoniuscodex(2) / favoniussword(2) / favoniuswarbow(2) / magicguide(2) / mappamare(2) / mouunsmoon(2) / prototypeamber(2) / serpentspine(2) / splendoroftranquilwaters(2) / theblackspoon(2) / thestringless(2) / thewidsith(2) / engulfinglightning(1) / freedomsworn(1) / hakushinring(1),viridescentvenerer(6) / goldentroupe(3) / deepwoodmemories(2) / emblemofseveredfate(2) / fragmentofharmonicwhimsy(2) / gildeddreams(2) / obsidiancodex(2) / scrolloftheheroofcindercity(2) / marechausseehunter(1)
mona,mona(9) / amber(7) / ganyu(7) / bennett(6) / fischl(6) / sucrose(6) / venti(6) / xingqiu(6) / yelan(6) / diona(5) / hutao(5) / albedo(4) / diluc(4) / furina(4) / gaming(4) / zhongli(4) / ayaka(3) / beidou(3) / citlali(3) / escoffier(3) / ineffa(3) / keqing(3) / layla(3) / lynette(3) / nahida(3) / raiden(3) / rosaria(3) / shenhe(3) / skirk(3) / wanderer(3) / wriothesley(3) / xiangling(3) / aloy(2) / arlecchino(2) / ayato(2) / charlotte(2) / chasca(2) / chevreuse(2) / chiori(2) / chongyun(2) / collei(2) / cyno(2) / dehya(2) / dori(2) / faruzan(2) / flins(2) / freminet(2) / gorou(2) / heizou(2) / itto(2) / jean(2) / kaeya(2) / klee(2) / kukishinobu(2) / lyney(2) / mavuika(2) / navia(2) / neuvillette(2) / nilou(2) / qiqi(2) / razor(2) / sara(2) / thoma(2) / tighnari(2) / xianyun(2) / xiao(2) / xilonen(2) / yaemiko(2) / yanfei(2) / yoimiya(2) / yunjin(2) / alhaitham(1) / baizhu(1) / barbara(1) / candace(1) / clorinde(1) / dahlia(1) / emilie(1) / eula(1) / kaveh(1) / kazuha(1) / kinich(1) / kirara(1) / kokomi(1) / lanyan(1) / lauma(1) / lisa(1) / mika(1) / mualani(1) / ningguang(1) / noelle(1) / ororon(1) / sayu(1) / sethos(1) / sigewinne(1) / tartaglia(1) / varesa(1) / xinyan(1) / yaoyao(1),prototypeamber(6) / favoniuscodex(5) / thewidsith(5) / thrillingtalesofdragonslayers(5) / athousandfloatingdreams(3) / lostprayertothesacredwinds(3) / skywardatlas(3) / aquasimulacra(2) / azurelight(2) / dodocotales(2) / engulfinglightning(2) / favoniussword(2) / memoryofdust(2) / peakpatrolsong(2) / rust(2) / sacrificialfragments(2) / serpentspine(2) / staffofhoma(2) / astralvulturescrimsonplumage(1) / athousandblazingsuns(1) / balladofthefjords(1) / blackcliffagate(1) / blackcliffslasher(1) / crescentpike(1) / elegyfortheend(1) / endoftheline(1) / fadingtwilight(1) / favoniusgreatsword(1) / favoniuslance(1) / favoniuswarbow(1) / finaleofthedeep(1) / flowerwreathedfeathers(1) / flowingpurity(1) / fracturedhalo(1) / freedomsworn(1) / hakushinring(1) / harangeppakufutsu(1) / hunterspath(1) / jadefallssplendor(1) / kagotsurubeisshin(1) / kagurasverity(1) / kingssquire(1) / mappamare(1) / mistsplitterreforged(1) / oathsworneye(1) / prototypearchaic(1) / prototyperancour(1) / sacrificialbow(1) / sacrificialsword(1) / solarpearl(1) / splendoroftranquilwaters(1) / thealleyflash(1) / theblackspoon(1) / thecatch(1) / thunderingpulse(1) / verdict(1) / wanderingevenstar(1) / wineandsong(1),noblesseoblige(7) / tenacityofthemillelith(6) / emblemofseveredfate(4) / viridescentvenerer(3) / goldentroupe(2) / heartofdepth(2) / instructor(2) / obsidiancodex(2) / crimsonwitchofflames(1) / finaleofthedeepgalleries(1) / flowerofparadiselost(1) / gildeddreams(1) / lavawalker(1) / maidenbeloved(1) / marechausseehunter(1) / nymphsdream(1) / scholar(1) / scrolloftheheroofcindercity(1) / silkenmoonsserenade(1) / vermillionhereafter(1)
mualani,mualani(10) / emilie(8) / xiangling(8) / zhongli(8) / dehya(7) / furina(7) / nahida(7) / sucrose(7) / mona(6) / candace(5) / gaming(5) / mavuika(5) / xilonen(5) / yelan(5) / amber(4) / citlali(4) / kazuha(4) / neuvillette(4) / sigewinne(4) / thoma(4) / baizhu(3) / bennett(3) / chiori(3) / escoffier(3) / jean(3) / kokomi(3) / xingqiu(3) / albedo(2) / ayato(2) / charlotte(2) / dahlia(2) / keqing(2) / kirara(2) / lanyan(2) / lynette(2) / nilou(2) / skirk(2) / venti(2) / xianyun(2) / xinyan(2) / yaoyao(2) / alhaitham(1) / aloy(1) / arlecchino(1) / ayaka(1) / barbara(1) / beidou(1) / chasca(1) / chevreuse(1) / chongyun(1) / clorinde(1) / collei(1) / cyno(1) / diluc(1) / diona(1) / dori(1) / eula(1) / faruzan(1) / fischl(1) / flins(1) / freminet(1) / ganyu(1) / gorou(1) / heizou(1) / hutao(1) / ineffa(1) / itto(1) / kaeya(1) / kaveh(1) / kinich(1) / klee(1) / kukishinobu(1) / lauma(1) / layla(1) / lisa(1) / lyney(1) / mika(1) / navia(1) / ningguang(1) / noelle(1) / ororon(1) / pyrotraveler(1) / qiqi(1) / raiden(1) / razor(1) / rosaria(1) / sara(1) / sayu(1) / sethos(1) / shenhe(1) / tartaglia(1) / tighnari(1) / varesa(1) / wanderer(1) / wriothesley(1) / xiao(1) / yaemiko(1) / yanfei(1) / yoimiya(1) / yunjin(1),athousandfloatingdreams(4) / thewidsith(4) / tomeoftheeternalflow(4) / prototypeamber(3) / favoniuslance(2) / splendoroftranquilwaters(2) / aquasimulacra(1) / athousandblazingsuns(1) / azurelight(1) / deathmatch(1) / engulfinglightning(1) / favoniusgreatsword(1) / favoniussword(1) / favoniuswarbow(1) / finaleofthedeep(1) / freedomsworn(1) / mistsplitterreforged(1) / peakpatrolsong(1) / rust(1) / sacrificialfragments(1) / sacrificialsword(1) / serpentspine(1) / theblackspoon(1) / thrillingtalesofdragonslayers(1) / urakumisugiri(1),obsidiancodex(6) / unfinishedreverie(4) / heartofdepth(3) / instructor(3) / tenacityofthemillelith(3) / viridescentvenerer(3) / archaicpetra(2) / emblemofseveredfate(2) / goldentroupe(2) / marechausseehunter(2) / scrolloftheheroofcindercity(2) / vourukashasglow(2) / finaleofthedeepgalleries(1) / gildeddreams(1) / nymphsdream(1)
nahida,nahida(10) / nilou(8) / fischl(7) / kukishinobu(7) / xingqiu(7) / yelan(7) / cyno(6) / raiden(6) / alhaitham(4) / beidou(4) / bennett(4) / collei(4) / razor(4) / thoma(4) / wanderer(4) / yaemiko(4) / zhongli(4) / amber(3) / gaming(3) / ganyu(3) / keqing(3) / albedo(2) / arlecchino(2) / barbara(2) / chiori(2) / dendrotraveler(2) / dori(2) / escoffier(2) / kazuha(2) / kokomi(2) / lauma(2) / lisa(2) / mona(2) / neuvillette(2) / skirk(2) / sucrose(2) / venti(2) / wriothesley(2) / xianyun(2) / yaoyao(2) / aloy(1) / ayaka(1) / ayato(1) / baizhu(1) / candace(1) / charlotte(1) / chasca(1) / chevreuse(1) / chongyun(1) / citlali(1) / clorinde(1) / dahlia(1) / dehya(1) / diluc(1) / diona(1) / emilie(1) / eula(1) / faruzan(1) / flins(1) / freminet(1) / furina(1) / gorou(1) / heizou(1) / hutao(1) / ineffa(1) / itto(1) / jean(1) / kaeya(1) / kaveh(1) / kinich(1) / kirara(1) / klee(1) / lanyan(1) / layla(1) / lynette(1) / lyney(1) / mavuika(1) / mika(1) / mualani(1) / navia(1) / ningguang(1) / noelle(1) / ororon(1) / qiqi(1) / rosaria(1) / sara(1) / sayu(1) / sethos(1) / shenhe(1) / sigewinne(1) / tighnari(1) / varesa(1) / xiangling(1) / xiao(1) / xilonen(1) / xinyan(1) / yanfei(1) / yoimiya(1) / yunjin(1),athousandfloatingdreams(5) / sacrificialfragments(4) / favoniussword(3) / favoniuswarbow(3) / keyofkhajnisut(3) / prototypeamber(3) / thewidsith(3) / aquasimulacra(2) / blacktassel(2) / deathmatch(2) / dragonsbane(2) / everlastingmoonglow(2) / freedomsworn(2) / hamayumi(2) / ironsting(2) / kagurasverity(2) / kitaincrossspear(2) / rainslasher(2) / sacrificialsword(2) / sapwoodblade(2) / serpentspine(2) / skywardblade(2) / skywardpride(2) / solarpearl(2) / staffofhoma(2) / staffofthescarletsands(2) / thestringless(2) / wanderingevenstar(2) / absolution(1) / favoniuscodex(1) / festeringdesire(1) / fleuvecendreferryman(1) / hakushinring(1) / harangeppakufutsu(1) / hunterspath(1) / lightoffoliarincision(1) / magicguide(1) / mappamare(1) / polarstar(1) / splendoroftranquilwaters(1) / theblackspoon(1) / thedockhandsassistant(1) / xiphosmoonlight(1),deepwoodmemories(6) / gildeddreams(6) / goldentroupe(5) / flowerofparadiselost(4) / emblemofseveredfate(3) / viridescentvenerer(3) / archaicpetra(2) / noblesseoblige(2) / oceanhuedclam(2) / tenacityofthemillelith(2) / thunderingfury(2) / wandererstroupe(2) / echoesofanoffering(1) / fragmentofharmonicwhimsy(1) / gladiatorsfinale(1) / heartofdepth(1) / silkenmoonsserenade(1) / vourukashasglow(1)
navia,navia(10) / bennett(7) / xiangling(7) / furina(6) / yelan(6) / zhongli(6) / albedo(5) / fischl(5) / gaming(4) / xilonen(4) / arlecchino(3) / charlotte(3) / chiori(3) / mavuika(3) / neuvillette(3) / ningguang(3) / noelle(3) / xianyun(3) / xingqiu(3) / citlali(2) / emilie(2) / keqing(2) / rosaria(2) / venti(2) / wriothesley(2) / yaemiko(2) / alhaitham(1) / aloy(1) / amber(1) / ayaka(1) / ayato(1) / baizhu(1) / barbara(1) / beidou(1) / candace(1) / chasca(1) / chevreuse(1) / chongyun(1) / clorinde(1) / collei(1) / cyno(1) / dahlia(1) / dehya(1) / diluc(1) / diona(1) / dori(1) / escoffier(1) / eula(1) / faruzan(1) / flins(1) / freminet(1) / ganyu(1) / gorou(1) / heizou(1) / hutao(1) / ineffa(1) / itto(1) / jean(1) / kaeya(1) / kaveh(1) / kazuha(1) / kinich(1) / kirara(1) / klee(1) / kokomi(1) / kukishinobu(1) / lanyan(1) / lauma(1) / layla(1) / lisa(1) / lynette(1) / lyney(1) / mika(1) / mona(1) / mualani(1) / nahida(1) / nilou(1) / ororon(1) / qiqi(1) / raiden(1) / razor(1) / sara(1) / sayu(1) / sethos(1) / shenhe(1) / sigewinne(1) / skirk(1) / sucrose(1) / thoma(1) / tighnari(1) / varesa(1) / wanderer(1) / xiao(1) / xinyan(1) / yanfei(1) / yaoyao(1) / yoimiya(1) / yunjin(1),verdict(7) / serpentspine(5) / athousandblazingsuns(3) / beaconofthereedsea(3) / aquilafavonia(2) / favoniuslance(2) / favoniussword(2) / redhornstonethresher(2) / splendoroftranquilwaters(2) / thecatch(2) / theunforged(2) / urakumisugiri(2) / aquasimulacra(1) / blacktassel(1) / cinnabarspindle(1) / earthshaker(1) / engulfinglightning(1) / fangofthemountainking(1) / katsuragikirinagamasa(1) / mistsplitterreforged(1) / peakpatrolsong(1) / prototypearchaic(1) / sacrificialgreatsword(1) / skywardpride(1) / thealleyflash(1) / thestringless(1) / thrillingtalesofdragonslayers(1) / wolfsgravestone(1),marechausseehunter(6) / goldentroupe(5) / archaicpetra(4) / nighttimewhispersintheechoingwoods(4) / noblesseoblige(4) / tenacityofthemillelith(3) / scrolloftheheroofcindercity(2) / emblemofseveredfate(1) / gladiatorsfinale(1) / obsidiancodex(1) / viridescentvenerer(1) / vourukashasglow(1)
neuvillette,neuvillette(10) / furina(9) / amber(8) / baizhu(6) / nahida(6) / xiangling(6) / charlotte(5) / kukishinobu(5) / raiden(5) / xilonen(5) / zhongli(5) / fischl(4) / ororon(4) / wanderer(4) / yaemiko(4) / bennett(3) / diona(3) / gaming(3) / kazuha(3) / kirara(3) / layla(3) / lisa(3) / mavuika(3) / mona(3) / rosaria(3) / sucrose(3) / xingqiu(3) / yelan(3) / albedo(2) / ayato(2) / beidou(2) / candace(2) / chiori(2) / citlali(2) / collei(2) / dahlia(2) / dehya(2) / emilie(2) / escoffier(2) / ganyu(2) / ineffa(2) / jean(2) / keqing(2) / kokomi(2) / lanyan(2) / lauma(2) / lynette(2) / mika(2) / nilou(2) / sayu(2) / shenhe(2) / skirk(2) / tartaglia(2) / venti(2) / xianyun(2) / yaoyao(2) / alhaitham(1) / aloy(1) / arlecchino(1) / ayaka(1) / barbara(1) / chasca(1) / chevreuse(1) / chongyun(1) / clorinde(1) / cyno(1) / diluc(1) / dori(1) / eula(1) / faruzan(1) / flins(1) / freminet(1) / gorou(1) / heizou(1) / hutao(1) / itto(1) / kaeya(1) / kaveh(1) / kinich(1) / klee(1) / lyney(1) / mualani(1) / navia(1) / ningguang(1) / noelle(1) / qiqi(1) / razor(1) / sara(1) / sethos(1) / sigewinne(1) / thoma(1) / tighnari(1) / varesa(1) / wriothesley(1) / xiao(1) / xinyan(1) / yanfei(1) / yoimiya(1) / yunjin(1),prototypeamber(7) / tomeoftheeternalflow(7) / favoniussword(3) / engulfinglightning(2) / favoniuscodex(2) / fleuvecendreferryman(2) / freedomsworn(2) / hakushinring(2) / ironsting(2) / jadefallssplendor(2) / kagurasverity(2) / lostprayertothesacredwinds(2) / peakpatrolsong(2) / sacrificialfragments(2) / skywardblade(2) / solarpearl(2) / splendoroftranquilwaters(2) / thecatch(2) / thewidsith(2) / ashgravendrinkinghorn(1) / athousandfloatingdreams(1) / cashflowsupervision(1) / dragonsbane(1) / everlastingmoonglow(1) / favoniuslance(1) / favoniuswarbow(1) / fracturedhalo(1) / rust(1) / sacrificialbow(1) / xiphosmoonlight(1),marechausseehunter(8) / heartofdepth(5) / viridescentvenerer(5) / deepwoodmemories(3) / gildeddreams(3) / goldentroupe(3) / noblesseoblige(3) / emblemofseveredfate(2) / flowerofparadiselost(2) / oceanhuedclam(2) / tenacityofthemillelith(2) / thunderingfury(2) / archaicpetra(1) / blizzardstrayer(1) / gladiatorsfinale(1) / maidenbeloved(1) / retracingbolide(1) / wandererstroupe(1)
nilou,nilou(10) / barbara(7) / nahida(7) / collei(6) / xingqiu(6) / yelan(6) / alhaitham(5) / amber(5) / baizhu(5) / furina(5) / gaming(5) / yaoyao(5) / jean(4) / sara(4) / xiangling(4) / bennett(3) / candace(3) / escoffier(3) / kazuha(3) / kirara(3) / klee(3) / kokomi(3) / lauma(3) / neuvillette(3) / sigewinne(3) / venti(3) / arlecchino(2) / ayato(2) / chongyun(2) / citlali(2) / diluc(2) / emilie(2) / ganyu(2) / hutao(2) / kaveh(2) / kukishinobu(2) / lisa(2) / mona(2) / raiden(2) / razor(2) / shenhe(2) / skirk(2) / sucrose(2) / tartaglia(2) / xiao(2) / yanfei(2) / yunjin(2) / zhongli(2) / albedo(1) / aloy(1) / ayaka(1) / beidou(1) / charlotte(1) / chasca(1) / chevreuse(1) / chiori(1) / clorinde(1) / cyno(1) / dahlia(1) / dehya(1) / dendrotraveler(1) / diona(1) / dori(1) / eula(1) / faruzan(1) / fischl(1) / flins(1) / freminet(1) / gorou(1) / heizou(1) / ineffa(1) / itto(1) / kaeya(1) / keqing(1) / kinich(1) / lanyan(1) / layla(1) / lynette(1) / lyney(1) / mavuika(1) / mika(1) / mualani(1) / navia(1) / ningguang(1) / noelle(1) / ororon(1) / qiqi(1) / rosaria(1) / sayu(1) / sethos(1) / thoma(1) / tighnari(1) / varesa(1) / wanderer(1) / wriothesley(1) / xianyun(1) / xilonen(1) / xinyan(1) / yaemiko(1) / yoimiya(1),keyofkhajnisut(6) / favoniussword(5) / athousandfloatingdreams(4) / freedomsworn(4) / ironsting(4) / primordialjadecutter(4) / sacrificialsword(4) / elegyfortheend(3) / prototypeamber(3) / sacrificialfragments(3) / sapwoodblade(3) / xiphosmoonlight(3) / dialoguesofthedesertsages(2) / everlastingmoonglow(2) / favoniuscodex(2) / favoniuslance(2) / favoniuswarbow(2) / festeringdesire(2) / mistsplitterreforged(2) / sacrificialbow(2) / splendoroftranquilwaters(2) / thecatch(2) / aquasimulacra(1) / aquilafavonia(1) / engulfinglightning(1) / favoniusgreatsword(1) / jadefallssplendor(1) / kagurasverity(1) / kitaincrossspear(1) / recurvebow(1) / rust(1) / skywardblade(1) / staffofhoma(1) / theblackspoon(1) / thedockhandsassistant(1) / thestringless(1) / wanderingevenstar(1),deepwoodmemories(6) / tenacityofthemillelith(6) / emblemofseveredfate(4) / gildeddreams(4) / heartofdepth(3) / noblesseoblige(3) / oceanhuedclam(3) / viridescentvenerer(3) / vourukashasglow(3) / flowerofparadiselost(2) / marechausseehunter(2) / silkenmoonsserenade(2) / goldentroupe(1) / instructor(1) / scrolloftheheroofcindercity(1) / thunderingfury(1)
ningguang,ningguang(10) / fischl(7) / zhongli(7) / albedo(5) / beidou(5) / bennett(5) / xingqiu(5) / chiori(4) / gorou(4) / hutao(4) / jean(4) / noelle(4) / sara(4) / xiangling(4) / xiao(4) / xilonen(4) / yaemiko(4) / ayaka(3) / emilie(3) / furina(3) / gaming(3) / itto(3) / keqing(3) / layla(3) / mavuika(3) / nahida(3) / navia(3) / raiden(3) / rosaria(3) / shenhe(3) / yelan(3) / alhaitham(2) / aloy(2) / amber(2) / arlecchino(2) / ayato(2) / baizhu(2) / barbara(2) / candace(2) / charlotte(2) / chasca(2) / chevreuse(2) / chongyun(2) / citlali(2) / clorinde(2) / collei(2) / cyno(2) / dahlia(2) / dehya(2) / diluc(2) / diona(2) / dori(2) / escoffier(2) / eula(2) / faruzan(2) / flins(2) / freminet(2) / ganyu(2) / heizou(2) / ineffa(2) / kaeya(2) / kaveh(2) / kazuha(2) / kinich(2) / kirara(2) / klee(2) / kokomi(2) / kukishinobu(2) / lanyan(2) / lauma(2) / lisa(2) / lynette(2) / lyney(2) / mika(2) / mona(2) / mualani(2) / neuvillette(2) / nilou(2) / ororon(2) / qiqi(2) / razor(2) / sayu(2) / sethos(2) / sigewinne(2) / skirk(2) / sucrose(2) / thoma(2) / tighnari(2) / varesa(2) / venti(2) / wanderer(2) / wriothesley(2) / xianyun(2) / xinyan(2) / yanfei(2) / yaoyao(2) / yoimiya(2) / yunjin(2),solarpearl(7) / lostprayertothesacredwinds(6) / kagurasverity(5) / skywardatlas(5) / thewidsith(5) / memoryofdust(4) / dodocotales(3) / tomeoftheeternalflow(3) / blacktassel(2) / cashflowsupervision(2) / deathmatch(2) / favoniussword(2) / flowingpurity(2) / mappamare(2) / sacrificialsword(2) / serpentspine(2) / skywardblade(2) / skywardharp(2) / skywardpride(2) / staffofhoma(2) / thestringless(2) / aquilafavonia(1) / cranesechoingcall(1) / engulfinglightning(1) / eyeofperception(1) / favoniuscodex(1) / hakushinring(1) / oathsworneye(1) / peakpatrolsong(1) / primordialjadewingedspear(1) / prototypeamber(1) / sacrificialfragments(1) / tulaytullahsremembrance(1),archaicpetra(8) / noblesseoblige(8) / emblemofseveredfate(6) / gladiatorsfinale(4) / nighttimewhispersintheechoingwoods(3) / tenacityofthemillelith(3) / crimsonwitchofflames(2) / huskofopulentdreams(2) / lavawalker(2) / shimenawasreminiscence(2) / thunderingfury(2) / thundersoother(2) / viridescentvenerer(2) / deepwoodmemories(1) / goldentroupe(1) / marechausseehunter(1) / scrolloftheheroofcindercity(1) / unfinishedreverie(1)
noelle,noelle(10) / albedo(7) / fischl(7) / gorou(7) / zhongli(6) / beidou(5) / bennett(5) / ningguang(5) / xiangling(5) / chiori(4) / furina(4) / xingqiu(4) / yelan(4) / jean(3) / navia(3) / rosaria(3) / venti(3) / xiao(3) / xilonen(3) / yunjin(3) / amber(2) / gaming(2) / ganyu(2) / ineffa(2) / itto(2) / kaeya(2) / neuvillette(2) / raiden(2) / xianyun(2) / yaemiko(2) / yoimiya(2) / alhaitham(1) / aloy(1) / arlecchino(1) / ayaka(1) / ayato(1) / baizhu(1) / barbara(1) / candace(1) / charlotte(1) / chasca(1) / chevreuse(1) / chongyun(1) / citlali(1) / clorinde(1) / collei(1) / cyno(1) / dahlia(1) / dehya(1) / diluc(1) / diona(1) / dori(1) / emilie(1) / escoffier(1) / eula(1) / faruzan(1) / flins(1) / freminet(1) / heizou(1) / hutao(1) / kaveh(1) / kazuha(1) / keqing(1) / kinich(1) / kirara(1) / klee(1) / kokomi(1) / kukishinobu(1) / lanyan(1) / lauma(1) / layla(1) / lisa(1) / lynette(1) / lyney(1) / mavuika(1) / mika(1) / mona(1) / mualani(1) / nahida(1) / nilou(1) / ororon(1) / qiqi(1) / razor(1) / sara(1) / sayu(1) / sethos(1) / shenhe(1) / sigewinne(1) / skirk(1) / sucrose(1) / thoma(1) / tighnari(1) / varesa(1) / wanderer(1) / wriothesley(1) / xinyan(1) / yanfei(1) / yaoyao(1),redhornstonethresher(8) / whiteblind(7) / serpentspine(6) / skywardpride(6) / favoniuswarbow(4) / favoniusgreatsword(3) / favoniussword(3) / verdict(3) / blacktassel(2) / cinnabarspindle(2) / deathmatch(2) / engulfinglightning(2) / harbingerofdawn(2) / skywardblade(2) / skywardharp(2) / staffofhoma(2) / thecatch(2) / thestringless(2) / athousandfloatingdreams(1) / beaconofthereedsea(1) / blackcliffslasher(1) / elegyfortheend(1) / favoniuslance(1) / festeringdesire(1) / fleuvecendreferryman(1) / fracturedhalo(1) / kitaincrossspear(1) / primordialjadecutter(1) / primordialjadewingedspear(1) / splendoroftranquilwaters(1) / thrillingtalesofdragonslayers(1),huskofopulentdreams(8) / archaicpetra(5) / marechausseehunter(4) / retracingbolide(4) / emblemofseveredfate(3) / gladiatorsfinale(3) / noblesseoblige(3) / tenacityofthemillelith(3) / viridescentvenerer(3) / oceanhuedclam(2) / scrolloftheheroofcindercity(2) / thunderingfury(2) / deepwoodmemories(1) / goldentroupe(1) / silkenmoonsserenade(1) / theexile(1)
ororon,ororon(10) / chasca(7) / furina(7) / xilonen(7) / bennett(6) / neuvillette(6) / sucrose(5) / xingqiu(5) / beidou(4) / clorinde(4) / cyno(4) / fischl(4) / gaming(4) / ineffa(4) / yaemiko(4) / yelan(4) / ayato(3) / barbara(3) / chevreuse(3) / mavuika(3) / nahida(3) / thoma(3) / varesa(3) / venti(3) / albedo(2) / alhaitham(2) / arlecchino(2) / baizhu(2) / chiori(2) / dehya(2) / diluc(2) / dori(2) / flins(2) / hutao(2) / jean(2) / kazuha(2) / kinich(2) / kirara(2) / klee(2) / lanyan(2) / lynette(2) / lyney(2) / raiden(2) / razor(2) / sara(2) / sayu(2) / sethos(2) / sigewinne(2) / wanderer(2) / xiangling(2) / xianyun(2) / yanfei(2) / yoimiya(2) / zhongli(2) / aloy(1) / amber(1) / ayaka(1) / candace(1) / charlotte(1) / chongyun(1) / citlali(1) / collei(1) / dahlia(1) / diona(1) / emilie(1) / escoffier(1) / eula(1) / faruzan(1) / freminet(1) / ganyu(1) / gorou(1) / heizou(1) / itto(1) / kaeya(1) / kaveh(1) / keqing(1) / kokomi(1) / kukishinobu(1) / lauma(1) / layla(1) / lisa(1) / mika(1) / mizuki(1) / mona(1) / mualani(1) / navia(1) / nilou(1) / ningguang(1) / noelle(1) / qiqi(1) / rosaria(1) / shenhe(1) / skirk(1) / tartaglia(1) / tighnari(1) / wriothesley(1) / xiao(1) / xinyan(1) / yaoyao(1) / yunjin(1),chainbreaker(5) / elegyfortheend(5) / favoniuswarbow(5) / polarstar(5) / alleyhunter(4) / aquasimulacra(3) / thestringless(3) / windblumeode(3) / astralvulturescrimsonplumage(2) / fadingtwilight(2) / peakpatrolsong(2) / skywardharp(2) / splendoroftranquilwaters(2) / thunderingpulse(2) / tomeoftheeternalflow(2) / absolution(1) / amosbow(1) / aquilafavonia(1) / deathmatch(1) / endoftheline(1) / favoniussword(1) / flowerwreathedfeathers(1) / freedomsworn(1) / harangeppakufutsu(1) / jadefallssplendor(1) / kingssquire(1) / mistsplitterreforged(1) / mouunsmoon(1) / royalbow(1) / rust(1) / sacrificialbow(1) / staffofthescarletsands(1) / thealleyflash(1) / theblackspoon(1),scrolloftheheroofcindercity(8) / noblesseoblige(6) / goldentroupe(3) / obsidiancodex(3) / viridescentvenerer(3) / marechausseehunter(2) / deepwoodmemories(1) / emblemofseveredfate(1) / fragmentofharmonicwhimsy(1) / gambler(1) / instructor(1) / nymphsdream(1) / thunderingfury(1)
